seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,class,metric_name,metric_value
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.949
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Trouser,average_set_size,0.804
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.05,,,Trouser,coverage,0.737
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.834
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.833
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.305
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Bag,coverage,0.286
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Coat,average_set_size,1.193
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Coat,coverage,0.573
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Dress,average_set_size,0.88
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Dress,coverage,0.809
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Pullover,average_set_size,1.054
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Pullover,coverage,0.914
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.445
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Sandal,coverage,0.427
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Shirt,average_set_size,1.138
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Shirt,coverage,0.46
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.682
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Sneaker,coverage,0.68
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,0.986
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.881
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Trouser,average_set_size,0.166
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.1,,,Trouser,coverage,0.143
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.391
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Ankle boot,coverage,0.39
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Bag,average_set_size,0.026
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Bag,coverage,0.022
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Coat,average_set_size,0.335
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Coat,coverage,0.252
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Dress,average_set_size,0.511
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Dress,coverage,0.502
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Pullover,average_set_size,0.691
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Pullover,coverage,0.667
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.179
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Sandal,coverage,0.178
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.394
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Shirt,coverage,0.186
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.48
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.48
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.78
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.764
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.007
42,gaussian_blur,medium,"{""sigma"":1.0}",class_conditional_conformal,0.2,,,Trouser,coverage,0.0
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Ankle boot,f1,0.9479318734793187
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Ankle boot,precision,0.9232227488151659
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Ankle boot,recall,0.974
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Bag,f1,0.9707955689828801
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Bag,precision,0.9776876267748479
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Bag,recall,0.964
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Coat,f1,0.5519125683060109
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Coat,precision,0.8706896551724138
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Coat,recall,0.404
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Dress,f1,0.8475524475524475
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Dress,precision,0.7938864628820961
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Dress,recall,0.909
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Pullover,f1,0.6480331262939959
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Pullover,precision,0.4947312961011591
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Pullover,recall,0.939
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Sandal,f1,0.9319872476089267
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Sandal,precision,0.9943310657596371
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Sandal,recall,0.877
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Shirt,f1,0.28735632183908044
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Shirt,precision,0.8027522935779816
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Shirt,recall,0.175
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Sneaker,f1,0.930884485258579
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Sneaker,precision,0.9008419083255379
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Sneaker,recall,0.963
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,T-shirt/top,f1,0.7893379191745485
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,T-shirt/top,precision,0.6923076923076923
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,T-shirt/top,recall,0.918
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Trouser,f1,0.970873786407767
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Trouser,precision,0.9926854754440961
42,gaussian_blur,medium,"{""sigma"":1.0}",raw_softmax,,,,Trouser,recall,0.95
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.071
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Ankle boot,coverage,0.995
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Bag,average_set_size,1.007
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Bag,coverage,0.965
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Coat,average_set_size,1.408
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Coat,coverage,0.634
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Dress,average_set_size,1.076
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Dress,coverage,0.936
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Pullover,average_set_size,1.093
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Pullover,coverage,0.952
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Sandal,average_set_size,1.089
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Sandal,coverage,0.919
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Shirt,average_set_size,1.243
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Shirt,coverage,0.293
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Sneaker,average_set_size,1.141
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Sneaker,coverage,0.99
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.087
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,T-shirt/top,coverage,0.946
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Trouser,average_set_size,1.028
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,,,Trouser,coverage,0.961
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.987
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Ankle boot,coverage,0.968
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Bag,average_set_size,0.941
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Bag,coverage,0.927
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Coat,average_set_size,0.615
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Coat,coverage,0.262
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Dress,average_set_size,0.882
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Dress,coverage,0.853
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Pullover,average_set_size,0.878
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Pullover,coverage,0.845
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Sandal,average_set_size,0.948
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Sandal,coverage,0.857
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Shirt,average_set_size,0.561
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Shirt,coverage,0.088
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Sneaker,average_set_size,0.99
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Sneaker,coverage,0.954
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.87
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,T-shirt/top,coverage,0.853
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Trouser,average_set_size,0.97
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,,,Trouser,coverage,0.939
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.885
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Ankle boot,coverage,0.883
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Bag,average_set_size,0.838
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Bag,coverage,0.834
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Coat,average_set_size,0.05
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Coat,coverage,0.034
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Dress,average_set_size,0.6
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Dress,coverage,0.599
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Pullover,average_set_size,0.379
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Pullover,coverage,0.373
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Sandal,average_set_size,0.819
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Sandal,coverage,0.786
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Shirt,average_set_size,0.115
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Shirt,coverage,0.002
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Sneaker,average_set_size,0.754
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Sneaker,coverage,0.751
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.662
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,T-shirt/top,coverage,0.658
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Trouser,average_set_size,0.886
42,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,,,Trouser,coverage,0.878
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.976
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Ankle boot,coverage,0.961
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Bag,average_set_size,0.976
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Bag,coverage,0.933
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Coat,average_set_size,1.549
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Coat,coverage,0.96
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Dress,average_set_size,1.124
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Dress,coverage,0.941
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Pullover,average_set_size,1.36
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Pullover,coverage,0.966
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Sandal,average_set_size,0.931
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Sandal,coverage,0.913
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Shirt,average_set_size,1.728
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Shirt,coverage,0.911
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.936
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Sneaker,coverage,0.922
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.279
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.956
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Trouser,average_set_size,0.973
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.05,,,Trouser,coverage,0.946
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.887
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.884
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.829
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Bag,coverage,0.815
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Coat,average_set_size,1.151
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Coat,coverage,0.886
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Dress,average_set_size,0.978
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Dress,coverage,0.89
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Pullover,average_set_size,1.088
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Pullover,coverage,0.917
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.84
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sandal,coverage,0.831
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Shirt,average_set_size,1.233
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Shirt,coverage,0.8
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.842
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Sneaker,coverage,0.839
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,1.07
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.906
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Trouser,average_set_size,0.882
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.1,,,Trouser,coverage,0.871
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.761
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Ankle boot,coverage,0.76
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Bag,average_set_size,0.635
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Bag,coverage,0.631
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Coat,average_set_size,0.822
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Coat,coverage,0.742
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Dress,average_set_size,0.785
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Dress,coverage,0.758
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Pullover,average_set_size,0.875
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Pullover,coverage,0.802
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.67
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sandal,coverage,0.668
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.81
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Shirt,coverage,0.634
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.734
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.733
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.883
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.817
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.646
42,gaussian_blur,mild,"{""sigma"":0.5}",class_conditional_conformal,0.2,,,Trouser,coverage,0.641
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Ankle boot,f1,0.9712556732223904
42,gaussian_blur,mild,"{""sigma"":0.5}",raw_softmax,,,,Ankle boot,precision,0.9796541200406917
