seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,bin_index,lower_bound,upper_bound,sample_count,average_confidence,empirical_accuracy
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,3,0.3,0.4,328.0,0.3596869483590126,0.36890243902439024
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,4,0.4,0.5,733.0,0.45530806646503175,0.43519781718963163
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,5,0.5,0.6,1026.0,0.5500815567682129,0.43567251461988304
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,6,0.6,0.7,1043.0,0.6505474743655636,0.50143815915628
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,7,0.7,0.8,1069.0,0.7494785172901386,0.5968194574368568
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,8,0.8,0.9,1121.0,0.8507387103723906,0.7020517395182873
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,,,9,0.9,1.0,4633.0,0.9797067561546876,0.9542413123246277
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,2,0.2,0.3,4.0,0.27413954585790634,0.0
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,3,0.3,0.4,59.0,0.36453227117910225,0.2542372881355932
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,4,0.4,0.5,230.0,0.4610838284958964,0.3695652173913043
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,5,0.5,0.6,577.0,0.5496374908931541,0.5025996533795494
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,6,0.6,0.7,592.0,0.6511165832949651,0.5996621621621622
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,7,0.7,0.8,653.0,0.7512813015152082,0.6079632465543645
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,8,0.8,0.9,778.0,0.8538335488204172,0.7403598971722365
73,gaussian_noise,mild,"{""std"":0.1}",raw_softmax,,,,9,0.9,1.0,7107.0,0.9887768418305497,0.968059659490643
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,1,0.1,0.2,0.0,,
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,2,0.2,0.3,18.0,0.2701442837715149,0.05555555555555555
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,3,0.3,0.4,146.0,0.3627327574442511,0.3767123287671233
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,4,0.4,0.5,423.0,0.45766310756651785,0.42080378250591016
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,5,0.5,0.6,795.0,0.5503672944674702,0.5761006289308176
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,6,0.6,0.7,748.0,0.6501547760345081,0.6136363636363636
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,7,0.7,0.8,728.0,0.7515748520637606,0.7307692307692307
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,8,0.8,0.9,907.0,0.8511118857311177,0.8478500551267916
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,,,9,0.9,1.0,6235.0,0.9853851674553291,0.9857257417802726
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,1,0.1,0.2,1.0,0.16631977260112762,0.0
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,2,0.2,0.3,35.0,0.26767336981637135,0.37142857142857144
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,3,0.3,0.4,201.0,0.35634114819379586,0.26865671641791045
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,4,0.4,0.5,563.0,0.45758676878300697,0.31616341030195383
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,5,0.5,0.6,887.0,0.5480384610282528,0.3246899661781285
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,6,0.6,0.7,871.0,0.6501924150573126,0.3513203214695752
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,7,0.7,0.8,951.0,0.7499893756444271,0.3764458464773922
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,8,0.8,0.9,1314.0,0.8539456496046377,0.3873668188736682
73,gaussian_noise,strong,"{""std"":0.3}",raw_softmax,,,,9,0.9,1.0,5177.0,0.9770210375305951,0.6888159165539888
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,1,0.1,0.2,4.0,0.1809583157300949,0.25
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,2,0.2,0.3,122.0,0.2655997342262112,0.2540983606557377
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,3,0.3,0.4,480.0,0.3597268882518013,0.2791666666666667
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,4,0.4,0.5,993.0,0.45330396312601257,0.3413897280966767
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,5,0.5,0.6,1114.0,0.5516177194871851,0.34201077199281865
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,6,0.6,0.7,1079.0,0.6496973442081172,0.386468952734013
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,7,0.7,0.8,1189.0,0.7516096622829581,0.3961312026913373
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,8,0.8,0.9,1416.0,0.8523401448366332,0.4752824858757062
73,gaussian_noise,strong,"{""std"":0.3}",temperature_scaled,,,,9,0.9,1.0,3603.0,0.9718282816974514,0.7840688315292812
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,2,0.2,0.3,73.0,0.2709354588838473,0.2328767123287671
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,3,0.3,0.4,615.0,0.3625511354547206,0.23739837398373984
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,4,0.4,0.5,1264.0,0.45400026909818375,0.2935126582278481
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,5,0.5,0.6,1393.0,0.5483354608617236,0.32089016511127066
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,6,0.6,0.7,1145.0,0.6480022405432821,0.39912663755458516
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,7,0.7,0.8,1018.0,0.7505292120171905,0.42730844793713163
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,8,0.8,0.9,1052.0,0.8520550488179174,0.5114068441064639
73,rotation,medium,"{""degrees"":20.0}",raw_softmax,,,,9,0.9,1.0,3440.0,0.9771463823526405,0.8462209302325582
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,1,0.1,0.2,3.0,0.19365589817365012,0.0
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,2,0.2,0.3,239.0,0.27164008957820956,0.27615062761506276
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,3,0.3,0.4,1240.0,0.3562574299112443,0.26129032258064516
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,4,0.4,0.5,1725.0,0.4499715510485829,0.2985507246376812
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,5,0.5,0.6,1420.0,0.5463965558250186,0.4091549295774648
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,6,0.6,0.7,1103.0,0.6481627083754172,0.4342701722574796
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,7,0.7,0.8,909.0,0.748406805352147,0.5445544554455446
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,8,0.8,0.9,925.0,0.8493593402810999,0.6821621621621622
73,rotation,medium,"{""degrees"":20.0}",temperature_scaled,,,,9,0.9,1.0,2436.0,0.9749043359251445,0.9158456486042693
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,2,0.2,0.3,27.0,0.2665003212513747,0.2222222222222222
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,3,0.3,0.4,171.0,0.36157099371067963,0.3333333333333333
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,4,0.4,0.5,492.0,0.45745944195404287,0.4491869918699187
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,5,0.5,0.6,766.0,0.5502702136263835,0.47389033942558745
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,6,0.6,0.7,737.0,0.6509193761863087,0.5658073270013568
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,7,0.7,0.8,725.0,0.7505110466891322,0.670344827586207
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,8,0.8,0.9,875.0,0.8528744728224618,0.7828571428571428
73,rotation,mild,"{""degrees"":10.0}",raw_softmax,,,,9,0.9,1.0,6207.0,0.9868276185299514,0.971967133881102
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,1,0.1,0.2,4.0,0.1873123049736023,0.0
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,2,0.2,0.3,78.0,0.2674329773737834,0.38461538461538464
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,3,0.3,0.4,374.0,0.36155891753135516,0.393048128342246
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,4,0.4,0.5,799.0,0.4532665810984873,0.45431789737171463
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,5,0.5,0.6,972.0,0.5484971515681027,0.5699588477366255
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,6,0.6,0.7,809.0,0.6479898551191181,0.6736711990111248
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,7,0.7,0.8,817.0,0.7505429076302154,0.7870257037943696
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,8,0.8,0.9,919.0,0.8514210142041186,0.8879216539717084
73,rotation,mild,"{""degrees"":10.0}",temperature_scaled,,,,9,0.9,1.0,5228.0,0.9850793801242373,0.9889058913542463
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,0,0.0,0.1,0.0,,
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,1,0.1,0.2,0.0,,
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,2,0.2,0.3,79.0,0.2683863160730917,0.24050632911392406
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,3,0.3,0.4,626.0,0.35924039166956284,0.1805111821086262
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,4,0.4,0.5,1310.0,0.45347676393184955,0.21221374045801528
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,5,0.5,0.6,1556.0,0.5491965708435348,0.2410025706940874
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,6,0.6,0.7,1346.0,0.6496846655502716,0.25928677563150077
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,7,0.7,0.8,1209.0,0.749135128962688,0.2696443341604632
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,8,0.8,0.9,1295.0,0.8497956282843955,0.30579150579150577
73,rotation,strong,"{""degrees"":30.0}",raw_softmax,,,,9,0.9,1.0,2579.0,0.9709012826869265,0.5191934858472276
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,0,0.0,0.1,0.0,,
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,1,0.1,0.2,7.0,0.18636036344936915,0.42857142857142855
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,2,0.2,0.3,309.0,0.27025673772331965,0.19093851132686085
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,3,0.3,0.4,1279.0,0.3569068804068711,0.1923377638780297
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,4,0.4,0.5,1912.0,0.4507488739758605,0.23692468619246862
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,5,0.5,0.6,1722.0,0.54784822432837,0.2607433217189315
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,6,0.6,0.7,1264.0,0.6480580266517929,0.28560126582278483
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,7,0.7,0.8,1088.0,0.7488650824765072,0.31066176470588236
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,8,0.8,0.9,820.0,0.8484806142202238,0.37682926829268293
73,rotation,strong,"{""degrees"":30.0}",temperature_scaled,,,,9,0.9,1.0,1599.0,0.9707333813465111,0.6110068792995622
