seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,coverage,selective_risk,number_accepted,number_abstained
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.5,0.9238461538461539,0.029350541215653614,4804.0,396.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.6,0.9151923076923076,0.026476150451775537,4759.0,441.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.7,0.9025,0.02258683145109741,4693.0,507.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.8,0.8642307692307692,0.015131286159323576,4494.0,706.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.9,0.8107692307692308,0.009487666034155628,4216.0,984.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,hybrid,0.95,0.7680769230769231,0.0070105157736605195,3994.0,1206.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.05,singleton_conformal,,0.9321153846153846,0.03466061481328653,4847.0,353.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.5,0.9628846153846153,0.04353904533652886,5007.0,193.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.6,0.9361538461538461,0.03266228430566964,4868.0,332.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.7,0.9034615384615384,0.023201362281822013,4698.0,502.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.8,0.8642307692307692,0.015131286159323576,4494.0,706.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.9,0.8107692307692308,0.009487666034155628,4216.0,984.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,hybrid,0.95,0.7680769230769231,0.0070105157736605195,3994.0,1206.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.1,singleton_conformal,,0.9628846153846153,0.04353904533652886,5007.0,193.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.5,0.849423076923077,0.013583880461851883,4417.0,783.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.6,0.849423076923077,0.013583880461851883,4417.0,783.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.7,0.849423076923077,0.013583880461851883,4417.0,783.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.8,0.849423076923077,0.013583880461851883,4417.0,783.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.9,0.8107692307692308,0.009487666034155628,4216.0,984.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,hybrid,0.95,0.7680769230769231,0.0070105157736605195,3994.0,1206.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",standard_conformal,0.2,singleton_conformal,,0.849423076923077,0.013583880461851883,4417.0,783.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.5,0.9759615384615384,0.04847290640394086,5075.0,125.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.6,0.9361538461538461,0.03266228430566964,4868.0,332.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.7,0.9034615384615384,0.023201362281822013,4698.0,502.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.8,0.8642307692307692,0.015131286159323576,4494.0,706.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.9,0.8107692307692308,0.009487666034155628,4216.0,984.0
73,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",temperature_scaled,,confidence_threshold,0.95,0.7680769230769231,0.0070105157736605195,3994.0,1206.0
73,clean,clean,{},standard_conformal,0.05,hybrid,0.5,0.9084,0.04194187582562747,9084.0,916.0
73,clean,clean,{},standard_conformal,0.05,hybrid,0.6,0.8974,0.03866726097615336,8974.0,1026.0
73,clean,clean,{},standard_conformal,0.05,hybrid,0.7,0.8782,0.03302209063994532,8782.0,1218.0
73,clean,clean,{},standard_conformal,0.05,hybrid,0.8,0.8275,0.021873111782477306,8275.0,1725.0
73,clean,clean,{},standard_conformal,0.05,hybrid,0.9,0.7603,0.012758121794028687,7603.0,2397.0
73,clean,clean,{},standard_conformal,0.05,hybrid,0.95,0.698,0.008022922636103158,6980.0,3020.0
73,clean,clean,{},standard_conformal,0.05,singleton_conformal,,0.9169,0.04678809030428621,9169.0,831.0
73,clean,clean,{},standard_conformal,0.1,hybrid,0.5,0.9544,0.057523051131601055,9544.0,456.0
73,clean,clean,{},standard_conformal,0.1,hybrid,0.6,0.9235,0.04688684353004868,9235.0,765.0
73,clean,clean,{},standard_conformal,0.1,hybrid,0.7,0.879,0.0334470989761092,8790.0,1210.0
73,clean,clean,{},standard_conformal,0.1,hybrid,0.8,0.8275,0.021873111782477306,8275.0,1725.0
73,clean,clean,{},standard_conformal,0.1,hybrid,0.9,0.7603,0.012758121794028687,7603.0,2397.0
73,clean,clean,{},standard_conformal,0.1,hybrid,0.95,0.698,0.008022922636103158,6980.0,3020.0
73,clean,clean,{},standard_conformal,0.1,singleton_conformal,,0.9544,0.057523051131601055,9544.0,456.0
73,clean,clean,{},standard_conformal,0.2,hybrid,0.5,0.8076,0.019068845963348235,8076.0,1924.0
73,clean,clean,{},standard_conformal,0.2,hybrid,0.6,0.8076,0.019068845963348235,8076.0,1924.0
73,clean,clean,{},standard_conformal,0.2,hybrid,0.7,0.8076,0.019068845963348235,8076.0,1924.0
73,clean,clean,{},standard_conformal,0.2,hybrid,0.8,0.8076,0.019068845963348235,8076.0,1924.0
73,clean,clean,{},standard_conformal,0.2,hybrid,0.9,0.7603,0.012758121794028687,7603.0,2397.0
73,clean,clean,{},standard_conformal,0.2,hybrid,0.95,0.698,0.008022922636103158,6980.0,3020.0
73,clean,clean,{},standard_conformal,0.2,singleton_conformal,,0.8076,0.019068845963348235,8076.0,1924.0
73,clean,clean,{},temperature_scaled,,confidence_threshold,0.5,0.9697,0.06373105084046615,9697.0,303.0
73,clean,clean,{},temperature_scaled,,confidence_threshold,0.6,0.9235,0.04688684353004868,9235.0,765.0
73,clean,clean,{},temperature_scaled,,confidence_threshold,0.7,0.879,0.0334470989761092,8790.0,1210.0
73,clean,clean,{},temperature_scaled,,confidence_threshold,0.8,0.8275,0.021873111782477306,8275.0,1725.0
73,clean,clean,{},temperature_scaled,,confidence_threshold,0.9,0.7603,0.012758121794028687,7603.0,2397.0
73,clean,clean,{},temperature_scaled,,confidence_threshold,0.95,0.698,0.008022922636103158,6980.0,3020.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.5,0.7995,0.06616635397123205,7995.0,2005.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.6,0.7603,0.05011179797448373,7603.0,2397.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.7,0.7017,0.03477269488385348,7017.0,2983.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.8,0.6055,0.018166804293971883,6055.0,3945.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.9,0.4872,0.006362889983579589,4872.0,5128.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,hybrid,0.95,0.4105,0.002923264311814888,4105.0,5895.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.05,singleton_conformal,,0.8613,0.09950075467316843,8613.0,1387.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.5,0.8409,0.07539540968010461,8409.0,1591.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.6,0.7847,0.05467057474193959,7847.0,2153.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.7,0.7022,0.03474793506123608,7022.0,2978.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.8,0.6055,0.018166804293971883,6055.0,3945.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.9,0.4872,0.006362889983579589,4872.0,5128.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,hybrid,0.95,0.4105,0.002923264311814888,4105.0,5895.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.1,singleton_conformal,,0.8409,0.07539540968010461,8409.0,1591.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.5,0.5667,0.013058055408505354,5667.0,4333.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.6,0.5667,0.013058055408505354,5667.0,4333.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.7,0.5667,0.013058055408505354,5667.0,4333.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.8,0.5667,0.013058055408505354,5667.0,4333.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.9,0.4872,0.006362889983579589,4872.0,5128.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,hybrid,0.95,0.4105,0.002923264311814888,4105.0,5895.0
73,gaussian_blur,medium,"{""sigma"":1.0}",standard_conformal,0.2,singleton_conformal,,0.5667,0.013058055408505354,5667.0,4333.0
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.5,0.8711,0.08873837676500973,8711.0,1289.0
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.6,0.7847,0.05467057474193959,7847.0,2153.0
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.7,0.7022,0.03474793506123608,7022.0,2978.0
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.8,0.6055,0.018166804293971883,6055.0,3945.0
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.9,0.4872,0.006362889983579589,4872.0,5128.0
73,gaussian_blur,medium,"{""sigma"":1.0}",temperature_scaled,,confidence_threshold,0.95,0.4105,0.002923264311814888,4105.0,5895.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.5,0.8972,0.04358002674988859,8972.0,1028.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.6,0.8806,0.037247331364978375,8806.0,1194.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.7,0.8545,0.030544177881802193,8545.0,1455.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.8,0.7983,0.02091945383940874,7983.0,2017.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.9,0.7211,0.009846068506448535,7211.0,2789.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,hybrid,0.95,0.6468,0.004174397031539878,6468.0,3532.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.05,singleton_conformal,,0.9116,0.05002193944712596,9116.0,884.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.5,0.9404,0.05614632071458958,9404.0,596.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.6,0.9041,0.044021679017807736,9041.0,959.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.7,0.8555,0.030742255990648726,8555.0,1445.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.8,0.7983,0.02091945383940874,7983.0,2017.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.9,0.7211,0.009846068506448535,7211.0,2789.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,hybrid,0.95,0.6468,0.004174397031539878,6468.0,3532.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.1,singleton_conformal,,0.9404,0.05614632071458958,9404.0,596.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.5,0.7722,0.01631701631701632,7722.0,2278.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.6,0.7722,0.01631701631701632,7722.0,2278.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.7,0.7722,0.01631701631701632,7722.0,2278.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.8,0.7722,0.01631701631701632,7722.0,2278.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.9,0.7211,0.009846068506448535,7211.0,2789.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,hybrid,0.95,0.6468,0.004174397031539878,6468.0,3532.0
73,gaussian_blur,mild,"{""sigma"":0.5}",standard_conformal,0.2,singleton_conformal,,0.7722,0.01631701631701632,7722.0,2278.0
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.5,0.9571,0.0637341970535994,9571.0,429.0
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.6,0.9041,0.044021679017807736,9041.0,959.0
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.7,0.8555,0.030742255990648726,8555.0,1445.0
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.8,0.7983,0.02091945383940874,7983.0,2017.0
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.9,0.7211,0.009846068506448535,7211.0,2789.0
73,gaussian_blur,mild,"{""sigma"":0.5}",temperature_scaled,,confidence_threshold,0.95,0.6468,0.004174397031539878,6468.0,3532.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.5,0.6579,0.0971272229822161,6579.0,3421.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.6,0.5754,0.06986444212721588,5754.0,4246.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.7,0.4894,0.04740498569677154,4894.0,5106.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.8,0.3851,0.026746299662425366,3851.0,6149.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.9,0.2762,0.009413468501086153,2762.0,7238.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,hybrid,0.95,0.1837,0.004899292324441973,1837.0,8163.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,singleton_conformal,,0.8202,0.18019995123140697,8202.0,1798.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.5,0.6738,0.10151380231522711,6738.0,3262.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.6,0.5972,0.07652377762893503,5972.0,4028.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.7,0.49,0.047755102040816344,4900.0,5100.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.8,0.3851,0.026746299662425366,3851.0,6149.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.9,0.2762,0.009413468501086153,2762.0,7238.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,hybrid,0.95,0.1837,0.004899292324441973,1837.0,8163.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,singleton_conformal,,0.6738,0.10151380231522711,6738.0,3262.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.5,0.3474,0.020725388601036232,3474.0,6526.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.6,0.3474,0.020725388601036232,3474.0,6526.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.7,0.3474,0.020725388601036232,3474.0,6526.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.8,0.3474,0.020725388601036232,3474.0,6526.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.9,0.2762,0.009413468501086153,2762.0,7238.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,hybrid,0.95,0.1837,0.004899292324441973,1837.0,8163.0
73,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,singleton_conformal,,0.3474,0.020725388601036232,3474.0,6526.0
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.5,0.7216,0.12139689578713964,7216.0,2784.0
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.6,0.5972,0.07652377762893503,5972.0,4028.0
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.7,0.49,0.047755102040816344,4900.0,5100.0
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.8,0.3851,0.026746299662425366,3851.0,6149.0
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.9,0.2762,0.009413468501086153,2762.0,7238.0
73,gaussian_blur,strong,"{""sigma"":1.5}",temperature_scaled,,confidence_threshold,0.95,0.1837,0.004899292324441973,1837.0,8163.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.5,0.7927,0.19654345906395865,7927.0,2073.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.6,0.7531,0.17554109679989383,7531.0,2469.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.7,0.6817,0.14287809887047087,6817.0,3183.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.8,0.5754,0.0948905109489051,5754.0,4246.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.9,0.4633,0.04575868767537228,4633.0,5367.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,hybrid,0.95,0.3848,0.01975051975051978,3848.0,6152.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,singleton_conformal,,0.8349,0.21739130434782605,8349.0,1651.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.5,0.8543,0.2190097155565961,8543.0,1457.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.6,0.7866,0.19031273836765827,7866.0,2134.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.7,0.6823,0.1431921442180859,6823.0,3177.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.8,0.5754,0.0948905109489051,5754.0,4246.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.9,0.4633,0.04575868767537228,4633.0,5367.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,hybrid,0.95,0.3848,0.01975051975051978,3848.0,6152.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,singleton_conformal,,0.8543,0.2190097155565961,8543.0,1457.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.5,0.5346,0.07407407407407407,5346.0,4654.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.6,0.5346,0.07407407407407407,5346.0,4654.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.7,0.5346,0.07407407407407407,5346.0,4654.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.8,0.5346,0.07407407407407407,5346.0,4654.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.9,0.4633,0.04575868767537228,4633.0,5367.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,hybrid,0.95,0.3848,0.01975051975051978,3848.0,6152.0
73,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,singleton_conformal,,0.5346,0.07407407407407407,5346.0,4654.0
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.5,0.8892,0.23346828609986503,8892.0,1108.0
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.6,0.7866,0.19031273836765827,7866.0,2134.0
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.7,0.6823,0.1431921442180859,6823.0,3177.0
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.8,0.5754,0.0948905109489051,5754.0,4246.0
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.9,0.4633,0.04575868767537228,4633.0,5367.0
73,gaussian_noise,medium,"{""std"":0.2}",temperature_scaled,,confidence_threshold,0.95,0.3848,0.01975051975051978,3848.0,6152.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.5,0.8484,0.08085808580858089,8484.0,1516.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.6,0.8265,0.07029643073200242,8265.0,1735.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.7,0.7863,0.05379626096909573,7863.0,2137.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.8,0.7142,0.03178381405768693,7142.0,2858.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.9,0.6235,0.014274258219727387,6235.0,3765.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,hybrid,0.95,0.5502,0.007270083605961486,5502.0,4498.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.05,singleton_conformal,,0.8667,0.09161186108226604,8667.0,1333.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.5,0.9142,0.10096259024283527,9142.0,858.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.6,0.8618,0.08261777674634485,8618.0,1382.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.7,0.787,0.05374841168996192,7870.0,2130.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.8,0.7142,0.03178381405768693,7142.0,2858.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.9,0.6235,0.014274258219727387,6235.0,3765.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,hybrid,0.95,0.5502,0.007270083605961486,5502.0,4498.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.1,singleton_conformal,,0.9142,0.10096259024283527,9142.0,858.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.5,0.6827,0.025926468434158467,6827.0,3173.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.6,0.6827,0.025926468434158467,6827.0,3173.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.7,0.6827,0.025926468434158467,6827.0,3173.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.8,0.6827,0.025926468434158467,6827.0,3173.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.9,0.6235,0.014274258219727387,6235.0,3765.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,hybrid,0.95,0.5502,0.007270083605961486,5502.0,4498.0
73,gaussian_noise,mild,"{""std"":0.1}",standard_conformal,0.2,singleton_conformal,,0.6827,0.025926468434158467,6827.0,3173.0
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.5,0.9413,0.11144162328694363,9413.0,587.0
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.6,0.8618,0.08261777674634485,8618.0,1382.0
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.7,0.787,0.05374841168996192,7870.0,2130.0
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.8,0.7142,0.03178381405768693,7142.0,2858.0
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.9,0.6235,0.014274258219727387,6235.0,3765.0
73,gaussian_noise,mild,"{""std"":0.1}",temperature_scaled,,confidence_threshold,0.95,0.5502,0.007270083605961486,5502.0,4498.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.5,0.7601,0.4113932377318774,7601.0,2399.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.6,0.7025,0.3907473309608541,7025.0,2975.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.7,0.6206,0.36061875604253946,6206.0,3794.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.8,0.5019,0.30304841601912735,5019.0,4981.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.9,0.3603,0.2159311684707188,3603.0,6397.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,hybrid,0.95,0.2715,0.14364640883977897,2715.0,7285.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.05,singleton_conformal,,0.8326,0.43634398270478025,8326.0,1674.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.5,0.806,0.42208436724565757,8060.0,1940.0
73,gaussian_noise,strong,"{""std"":0.3}",standard_conformal,0.1,hybrid,0.6,0.7287,0.39810621655002054,7287.0,2713.0
